title,link,date,content_snippet,text_combined,clean_text,tokens
Bank Mandiri Perkuat Komitmen Lewat Program Kurban di Iduladha 1446 H,https://www.cnnindonesia.com/ekonomi/20250606201928-625-1237324/bank-mandiri-perkuat-komitmen-lewat-program-kurban-di-iduladha-1446-h,2025-06-06,"Memaknai Idul Adha 1446 Hijriah sebagai momentum berbagi dan memperkuat solidaritas sosial, Bank Mandiri Group kembali menjalankan program kurban sebagai bagian dari komitmen layanan kepada masyarakat. Program ini juga menjadi wujud nyata kepedulian perseroan terhadap masyarakat.","Bank Mandiri Perkuat Komitmen Lewat Program Kurban di Iduladha 1446 H Memaknai Idul Adha 1446 Hijriah sebagai momentum berbagi dan memperkuat solidaritas sosial, Bank Mandiri Group kembali menjalankan program kurban sebagai bagian dari komitmen layanan kepada masyarakat. Program ini juga menjadi wujud nyata kepedulian perseroan terhadap masyarakat.",bank mandiri kuat komitmen lewat program kurban iduladha h makna idul adha hijriah momentum bagi kuat solidaritas sosial bank mandiri group jalan program kurban bagi komitmen layan masyarakat program juga jadi wujud nyata peduli persero masyarakat,"['bank', 'mandiri', 'kuat', 'komitmen', 'lewat', 'program', 'kurban', 'iduladha', 'h', 'makna', 'idul', 'adha', 'hijriah', 'momentum', 'bagi', 'kuat', 'solidaritas', 'sosial', 'bank', 'mandiri', 'group', 'jalan', 'program', 'kurban', 'bagi', 'komitmen', 'layan', 'masyarakat', 'program', 'juga', 'jadi', 'wujud', 'nyata', 'peduli', 'persero', 'masyarakat']"
204 Ribu Kendaraan Tinggalkan Jabotabek pada H-1 Iduladha,https://www.cnnindonesia.com/ekonomi/20250606183602-92-1237302/204-ribu-kendaraan-tinggalkan-jabotabek-pada-h-1-iduladha,2025-06-06,"Sebanyak 204.385 kendaraan meninggalkan wilayah Jabotabek pada H-1 Hari Raya Iduladha, Kamis, (5/6).","204 Ribu Kendaraan Tinggalkan Jabotabek pada H-1 Iduladha Sebanyak 204.385 kendaraan meninggalkan wilayah Jabotabek pada H-1 Hari Raya Iduladha, Kamis, (5/6).",ribu kendara tinggal jabotabek h iduladha banyak kendara tinggal wilayah jabotabek h hari raya iduladha kamis,"['ribu', 'kendara', 'tinggal', 'jabotabek', 'h', 'iduladha', 'banyak', 'kendara', 'tinggal', 'wilayah', 'jabotabek', 'h', 'hari', 'raya', 'iduladha', 'kamis']"
Citilink Berlakukan Diskon Tarif Nasional hingga 31 Juli 2025,https://www.cnnindonesia.com/ekonomi/20250606171347-92-1237279/citilink-berlakukan-diskon-tarif-nasional-hingga-31-juli-2025,2025-06-06,Maskapai penerbangan nasional Citilink mulai memberlakukan program diskon tarif tiket pesawat yang berlaku mulai 6 Juni hingga 31 Juli 2025.,Citilink Berlakukan Diskon Tarif Nasional hingga 31 Juli 2025 Maskapai penerbangan nasional Citilink mulai memberlakukan program diskon tarif tiket pesawat yang berlaku mulai 6 Juni hingga 31 Juli 2025.,citilink laku diskon tarif nasional hingga juli maskapai terbang nasional citilink mulai laku program diskon tarif tiket pesawat laku mulai juni hingga juli,"['citilink', 'laku', 'diskon', 'tarif', 'nasional', 'hingga', 'juli', 'maskapai', 'terbang', 'nasional', 'citilink', 'mulai', 'laku', 'program', 'diskon', 'tarif', 'tiket', 'pesawat', 'laku', 'mulai', 'juni', 'hingga', 'juli']"
Kemenkeu Bantah Permudah Impor Barang Buntut Negosiasi Tarif Trump,https://www.cnnindonesia.com/ekonomi/20250604212446-532-1236604/kemenkeu-bantah-permudah-impor-barang-buntut-negosiasi-tarif-trump,2025-06-06,Kementerian Keuangan (Kemenkeu) membantah aturan mempermudah barang impor yang akan berlaku mulai 6 Juni 2025 merupakan hasil kesepakatan dalam negosiasi tarif dengan Presiden AS Donald Trump.,Kemenkeu Bantah Permudah Impor Barang Buntut Negosiasi Tarif Trump Kementerian Keuangan (Kemenkeu) membantah aturan mempermudah barang impor yang akan berlaku mulai 6 Juni 2025 merupakan hasil kesepakatan dalam negosiasi tarif dengan Presiden AS Donald Trump.,kemenkeu bantah mudah impor barang buntut negosiasi tarif trump menteri uang kemenkeu ban atur mudah barang impor akan laku mulai juni rupa hasil sepakat negosiasi tarif presiden as donald trump,"['kemenkeu', 'bantah', 'mudah', 'impor', 'barang', 'buntut', 'negosiasi', 'tarif', 'trump', 'menteri', 'uang', 'kemenkeu', 'ban', 'atur', 'mudah', 'barang', 'impor', 'akan', 'laku', 'mulai', 'juni', 'rupa', 'hasil', 'sepakat', 'negosiasi', 'tarif', 'presiden', 'as', 'donald', 'trump']"
Rizal Malarangeng Hengkang dari Kursi Komisaris Perusahaan Jusuf Hamka,https://www.cnnindonesia.com/ekonomi/20250606164702-92-1237289/rizal-malarangeng-hengkang-dari-kursi-komisaris-perusahaan-jusuf-hamka,2025-06-06,"Politisi Rizal Mallarangeng menjadi satu dari tiga anggota dewan komisaris PT Citra Marga Nusaphala Persada Tbk (CMNP), emiten jalan tol yang terafiliasi dengan pengusaha Jusuf Hamka, yang mengundurkan diri secara bersamaan.","Rizal Malarangeng Hengkang dari Kursi Komisaris Perusahaan Jusuf Hamka Politisi Rizal Mallarangeng menjadi satu dari tiga anggota dewan komisaris PT Citra Marga Nusaphala Persada Tbk (CMNP), emiten jalan tol yang terafiliasi dengan pengusaha Jusuf Hamka, yang mengundurkan diri secara bersamaan.",rizal malarangeng hengkang kursi komisaris usaha jusuf hamka politis rizal mallarangeng jadi satu tiga anggota dewan komisaris pt citra marga nusaphala persada tbk cmnp emiten jalan tol afiliasi usaha jusuf hamka undur diri sama,"['rizal', 'malarangeng', 'hengkang', 'kursi', 'komisaris', 'usaha', 'jusuf', 'hamka', 'politis', 'rizal', 'mallarangeng', 'jadi', 'satu', 'tiga', 'anggota', 'dewan', 'komisaris', 'pt', 'citra', 'marga', 'nusaphala', 'persada', 'tbk', 'cmnp', 'emiten', 'jalan', 'tol', 'afiliasi', 'usaha', 'jusuf', 'hamka', 'undur', 'diri', 'sama']"
"Syukuran HUT ke-26, PNM Berbagi Lewat Sedekah Kurban di 26 Wilayah",https://www.cnnindonesia.com/ekonomi/20250606154733-625-1237255/syukuran-hut-ke-26-pnm-berbagi-lewat-sedekah-kurban-di-26-wilayah,2025-06-06,"Dalam rangka memperingati Hari Ulang Tahun ke-26 pada 1 Juni 2025 dan bertepatan dengan momen Iduladha 1446 H, PT Permodalan Nasional Madani (PNM) menggelar aksi sedekah kurban di 26 titik di seluruh Indonesia.","Syukuran HUT ke-26, PNM Berbagi Lewat Sedekah Kurban di 26 Wilayah Dalam rangka memperingati Hari Ulang Tahun ke-26 pada 1 Juni 2025 dan bertepatan dengan momen Iduladha 1446 H, PT Permodalan Nasional Madani (PNM) menggelar aksi sedekah kurban di 26 titik di seluruh Indonesia.",syukur hut pnm bagi lewat sedekah kurban wilayah rangka ingat hari ulang tahun pada juni tepat momen iduladha h pt modal nasional madani pnm gelar aksi sedekah kurban titik seluruh indonesia,"['syukur', 'hut', 'pnm', 'bagi', 'lewat', 'sedekah', 'kurban', 'wilayah', 'rangka', 'ingat', 'hari', 'ulang', 'tahun', 'pada', 'juni', 'tepat', 'momen', 'iduladha', 'h', 'pt', 'modal', 'nasional', 'madani', 'pnm', 'gelar', 'aksi', 'sedekah', 'kurban', 'titik', 'seluruh', 'indonesia']"
"Mentan Singgung Mafia Pangan Masih Ada, Ingin Pemerintah Impor Beras",https://www.cnnindonesia.com/ekonomi/20250606154131-92-1237253/mentan-singgung-mafia-pangan-masih-ada-ingin-pemerintah-impor-beras,2025-06-06,Menteri Pertanian (Mentan) Andi Amran Sulaiman menuturkan masih ada beberapa oknum mafia pangan yang ingin mempermainkan situasi saat pemerintah tengah menggalakkan program ketahanan pangan.,"Mentan Singgung Mafia Pangan Masih Ada, Ingin Pemerintah Impor Beras Menteri Pertanian (Mentan) Andi Amran Sulaiman menuturkan masih ada beberapa oknum mafia pangan yang ingin mempermainkan situasi saat pemerintah tengah menggalakkan program ketahanan pangan.",tan singgung mafia pangan ada perintah impor beras menteri tani tan andi amran sulaiman tutur ada beberapa oknum mafia pangan ingin main situasi perintah tengah galak program tahan pangan,"['tan', 'singgung', 'mafia', 'pangan', 'ada', 'perintah', 'impor', 'beras', 'menteri', 'tani', 'tan', 'andi', 'amran', 'sulaiman', 'tutur', 'ada', 'beberapa', 'oknum', 'mafia', 'pangan', 'ingin', 'main', 'situasi', 'perintah', 'tengah', 'galak', 'program', 'tahan', 'pangan']"
"Tarif Tol Trans Jawa Diskon 20 Persen Mulai Hari Ini, Berlaku di Mana?",https://www.cnnindonesia.com/ekonomi/20250606142745-92-1237230/tarif-tol-trans-jawa-diskon-20-persen-mulai-hari-ini-berlaku-di-mana,2025-06-06,"PT Jasamarga Transjawa Tol (JTT), bagian dari Jasa Marga Group, mulai memberlakukan diskon tarif sebesar 20 persen di sejumlah ruas Tol Trans Jawa.","Tarif Tol Trans Jawa Diskon 20 Persen Mulai Hari Ini, Berlaku di Mana? PT Jasamarga Transjawa Tol (JTT), bagian dari Jasa Marga Group, mulai memberlakukan diskon tarif sebesar 20 persen di sejumlah ruas Tol Trans Jawa.",tarif tol trans jawa diskon persen mulai hari laku mana pt jasamarga transjawa tol jtt bagi jasa marga group mulai laku diskon tarif besar persen jumlah ruas tol trans jawa,"['tarif', 'tol', 'trans', 'jawa', 'diskon', 'persen', 'mulai', 'hari', 'laku', 'mana', 'pt', 'jasamarga', 'transjawa', 'tol', 'jtt', 'bagi', 'jasa', 'marga', 'group', 'mulai', 'laku', 'diskon', 'tarif', 'besar', 'persen', 'jumlah', 'ruas', 'tol', 'trans', 'jawa']"
"Setop Eksploitasi Nikel Raja Ampat, 75 Persen Karang Dunia Ada di Sana",https://www.cnnindonesia.com/ekonomi/20250606130635-85-1237193/setop-eksploitasi-nikel-raja-ampat-75-persen-karang-dunia-ada-di-sana,2025-06-06,"Penelitian cepat tim ahli dari Conservation International, The Nature Conservancy, dan Lembaga Oseanografi Nasional (LON) LIPI pada tahun 2001 dan 2002 menyebutkan sebanyak 75 persen karang dunia ada di perairan Raja Ampat, Papua Barat Daya.","Setop Eksploitasi Nikel Raja Ampat, 75 Persen Karang Dunia Ada di Sana Penelitian cepat tim ahli dari Conservation International, The Nature Conservancy, dan Lembaga Oseanografi Nasional (LON) LIPI pada tahun 2001 dan 2002 menyebutkan sebanyak 75 persen karang dunia ada di perairan Raja Ampat, Papua Barat Daya.",setop eksploitasi nikel raja ampat persen karang dunia di sana teliti cepat tim ahli conservation international the nature conservancy lembaga oseanografi nasional lon lipi tahun sebut banyak persen karang dunia di air raja ampat papua barat daya,"['setop', 'eksploitasi', 'nikel', 'raja', 'ampat', 'persen', 'karang', 'dunia', 'di', 'sana', 'teliti', 'cepat', 'tim', 'ahli', 'conservation', 'international', 'the', 'nature', 'conservancy', 'lembaga', 'oseanografi', 'nasional', 'lon', 'lipi', 'tahun', 'sebut', 'banyak', 'persen', 'karang', 'dunia', 'di', 'air', 'raja', 'ampat', 'papua', 'barat', 'daya']"
Bahlil Bakal Tinjau Langsung Tambang Nikel di Raja Ampat Usai Dikritik,https://www.cnnindonesia.com/ekonomi/20250606124454-85-1237185/bahlil-bakal-tinjau-langsung-tambang-nikel-di-raja-ampat-usai-dikritik,2025-06-06,"Menteri Energi dan Sumber Daya Mineral (ESDM) Bahlil Lahadalia mengaku segera terbang untuk meninjau lokasi tambang nikel di Kabupaten Raja Ampat, Papua Barat Daya, usai menjadi sorotan belakangan.","Bahlil Bakal Tinjau Langsung Tambang Nikel di Raja Ampat Usai Dikritik Menteri Energi dan Sumber Daya Mineral (ESDM) Bahlil Lahadalia mengaku segera terbang untuk meninjau lokasi tambang nikel di Kabupaten Raja Ampat, Papua Barat Daya, usai menjadi sorotan belakangan.",bahlil bakal tinjau langsung tambang nikel raja ampat usai kritik menteri energi sumber daya mineral esdm bahlil lahadalia aku segera terbang tinjau lokasi tambang nikel kabupaten raja ampat papua barat daya usai jadi sorot belakang,"['bahlil', 'bakal', 'tinjau', 'langsung', 'tambang', 'nikel', 'raja', 'ampat', 'usai', 'kritik', 'menteri', 'energi', 'sumber', 'daya', 'mineral', 'esdm', 'bahlil', 'lahadalia', 'aku', 'segera', 'terbang', 'tinjau', 'lokasi', 'tambang', 'nikel', 'kabupaten', 'raja', 'ampat', 'papua', 'barat', 'daya', 'usai', 'jadi', 'sorot', 'belakang']"
KLH Temukan Pelanggaran Serius 4 Perusahaan Nikel di Raja Ampat,https://www.cnnindonesia.com/ekonomi/20250605225120-85-1237070/klh-temukan-pelanggaran-serius-4-perusahaan-nikel-di-raja-ampat,2025-06-05,"Kementerian Lingkungan Hidup menemukan pelanggaran serius terhadap empat kegiatan pertambangan nikel di wilayah Raja Ampat, Provinsi Papua Barat Daya.","KLH Temukan Pelanggaran Serius 4 Perusahaan Nikel di Raja Ampat Kementerian Lingkungan Hidup menemukan pelanggaran serius terhadap empat kegiatan pertambangan nikel di wilayah Raja Ampat, Provinsi Papua Barat Daya.",klh temu langgar serius usaha nikel raja ampat menteri lingkung hidup temu langgar serius empat giat tambang nikel wilayah raja ampat provinsi papua barat daya,"['klh', 'temu', 'langgar', 'serius', 'usaha', 'nikel', 'raja', 'ampat', 'menteri', 'lingkung', 'hidup', 'temu', 'langgar', 'serius', 'empat', 'giat', 'tambang', 'nikel', 'wilayah', 'raja', 'ampat', 'provinsi', 'papua', 'barat', 'daya']"
"Besok Iduladha, Berapa Stok Hewan Kurban RI Saat Ini?",https://www.cnnindonesia.com/ekonomi/20250605155631-92-1236929/besok-iduladha-berapa-stok-hewan-kurban-ri-saat-ini,2025-06-05,"Kementerian Koordinator Bidang Pangan (Kemenko Pangan) mencatat ketersediaan hewan kurban secara nasional mencapai 3,2 juta ekor menjelang Hari Raya Iduladha 2025.","Besok Iduladha, Berapa Stok Hewan Kurban RI Saat Ini? Kementerian Koordinator Bidang Pangan (Kemenko Pangan) mencatat ketersediaan hewan kurban secara nasional mencapai 3,2 juta ekor menjelang Hari Raya Iduladha 2025.",besok iduladha berapa stok hewan kurban ri ini menteri koordinator bidang pangan kemenko pangan catat sedia hewan kurban nasional capai juta ekor jelang hari raya iduladha,"['besok', 'iduladha', 'berapa', 'stok', 'hewan', 'kurban', 'ri', 'ini', 'menteri', 'koordinator', 'bidang', 'pangan', 'kemenko', 'pangan', 'catat', 'sedia', 'hewan', 'kurban', 'nasional', 'capai', 'juta', 'ekor', 'jelang', 'hari', 'raya', 'iduladha']"
"Satgas Bongkar Sabotase Data Ribuan Ton Beras, Ada 6 Temuan Kritis",https://www.cnnindonesia.com/ekonomi/20250605152538-92-1236913/satgas-bongkar-sabotase-data-ribuan-ton-beras-ada-6-temuan-kritis,2025-06-05,Satgas Pangan Mabes Polri mengungkap dugaan sabotase data distribusi ketahanan pangan terkait dengan pernyataan 11 ribu ton lebih beras keluar dari Pasar Induk Besar Cipinang akhir Mei lalu.,"Satgas Bongkar Sabotase Data Ribuan Ton Beras, Ada 6 Temuan Kritis Satgas Pangan Mabes Polri mengungkap dugaan sabotase data distribusi ketahanan pangan terkait dengan pernyataan 11 ribu ton lebih beras keluar dari Pasar Induk Besar Cipinang akhir Mei lalu.",satgas bongkar sabotase data ribu ton beras temu kritis satgas pangan mabes polri ungkap duga sabotase data distribusi tahan pangan kait nyata ribu ton lebih beras keluar pasar induk besar cipinang akhir mei lalu,"['satgas', 'bongkar', 'sabotase', 'data', 'ribu', 'ton', 'beras', 'temu', 'kritis', 'satgas', 'pangan', 'mabes', 'polri', 'ungkap', 'duga', 'sabotase', 'data', 'distribusi', 'tahan', 'pangan', 'kait', 'nyata', 'ribu', 'ton', 'lebih', 'beras', 'keluar', 'pasar', 'induk', 'besar', 'cipinang', 'akhir', 'mei', 'lalu']"
"Bahlil Bilang Jangan Kufur Nikmat soal Lapangan Kerja, Yuk Cek Datanya",https://www.cnnindonesia.com/ekonomi/20250605122738-92-1236806/bahlil-bilang-jangan-kufur-nikmat-soal-lapangan-kerja-yuk-cek-datanya,2025-06-05,Menteri Energi dan Sumber Daya Mineral (ESDM) Bahlil Lahadalia menyentil pihak-pihak yang menyebut lapangan kerja sulit ditemukan di Indonesia.,"Bahlil Bilang Jangan Kufur Nikmat soal Lapangan Kerja, Yuk Cek Datanya Menteri Energi dan Sumber Daya Mineral (ESDM) Bahlil Lahadalia menyentil pihak-pihak yang menyebut lapangan kerja sulit ditemukan di Indonesia.",bahlil bilang jangan kufur nikmat soal lapang kerja yuk cek data menteri energi sumber daya mineral esdm bahlil lahadalia sentil pihakpihak sebut lapang kerja sulit temu indonesia,"['bahlil', 'bilang', 'jangan', 'kufur', 'nikmat', 'soal', 'lapang', 'kerja', 'yuk', 'cek', 'data', 'menteri', 'energi', 'sumber', 'daya', 'mineral', 'esdm', 'bahlil', 'lahadalia', 'sentil', 'pihakpihak', 'sebut', 'lapang', 'kerja', 'sulit', 'temu', 'indonesia']"
"Menaker: BSU Rp600 Ribu Belum Cair Hari Ini, Butuh Waktu",https://www.cnnindonesia.com/ekonomi/20250605194640-92-1237035/menaker-bsu-rp600-ribu-belum-cair-hari-ini-butuh-waktu,2025-06-05,"Menteri Ketenagakerjaan (Menaker) Yassierli memastikan bantuan subsidi upah (BSU) belum dicairkan pada hari ini, Kamis (5/6).","Menaker: BSU Rp600 Ribu Belum Cair Hari Ini, Butuh Waktu Menteri Ketenagakerjaan (Menaker) Yassierli memastikan bantuan subsidi upah (BSU) belum dicairkan pada hari ini, Kamis (5/6).",menaker bsu rp ribu cair hari butuh waktu menteri ketenagakerjaan menaker yassierli pasti bantu subsidi upah bsu cair hari kamis,"['menaker', 'bsu', 'rp', 'ribu', 'cair', 'hari', 'butuh', 'waktu', 'menteri', 'ketenagakerjaan', 'menaker', 'yassierli', 'pasti', 'bantu', 'subsidi', 'upah', 'bsu', 'cair', 'hari', 'kamis']"
PNM Hijaukan Indonesia Lewat Pelestarian Hutan dan Terumbu Karang,https://www.cnnindonesia.com/ekonomi/20250605193411-625-1237031/pnm-hijaukan-indonesia-lewat-pelestarian-hutan-dan-terumbu-karang,2025-06-05,"PT Permodalan Nasional Madani (PNM) menunjukkan komitmen berkelanjutan di Hari Lingkungan Hidup Sedunia melalui berbagai inisiatif tanggung jawab sosial dan lingkungan (TJSL). Melalui program PNM Hijaukan Indonesia dan PNM Peduli Terumbu Karang, perusahaan turut berkontribusi dalam menjaga keberlanjutan alam Indonesia.","PNM Hijaukan Indonesia Lewat Pelestarian Hutan dan Terumbu Karang PT Permodalan Nasional Madani (PNM) menunjukkan komitmen berkelanjutan di Hari Lingkungan Hidup Sedunia melalui berbagai inisiatif tanggung jawab sosial dan lingkungan (TJSL). Melalui program PNM Hijaukan Indonesia dan PNM Peduli Terumbu Karang, perusahaan turut berkontribusi dalam menjaga keberlanjutan alam Indonesia.",pnm hijau indonesia lewat lestari hutan terumbu karang pt modal nasional madani pnm tunjuk komitmen lanjut hari lingkung hidup dunia lalu bagai inisiatif tanggung jawab sosial lingkung tjsl lalu program pnm hijau indonesia pnm peduli terumbu karang usaha turut kontribusi jaga lanjut alam indonesia,"['pnm', 'hijau', 'indonesia', 'lewat', 'lestari', 'hutan', 'terumbu', 'karang', 'pt', 'modal', 'nasional', 'madani', 'pnm', 'tunjuk', 'komitmen', 'lanjut', 'hari', 'lingkung', 'hidup', 'dunia', 'lalu', 'bagai', 'inisiatif', 'tanggung', 'jawab', 'sosial', 'lingkung', 'tjsl', 'lalu', 'program', 'pnm', 'hijau', 'indonesia', 'pnm', 'peduli', 'terumbu', 'karang', 'usaha', 'turut', 'kontribusi', 'jaga', 'lanjut', 'alam', 'indonesia']"
Profil Dua Perusahaan Nikel yang Diduga Cemari Raja Ampat,https://www.cnnindonesia.com/ekonomi/20250605191316-85-1237028/profil-dua-perusahaan-nikel-yang-diduga-cemari-raja-ampat,2025-06-05,"Dua perusahaan pertambangan nikel, PT GAG Nikel dan PT Kawei Sejahtera Mining, menjadi sorotan atas dugaan mencemari alam Raja Ampat, Papua Barat Daya.","Profil Dua Perusahaan Nikel yang Diduga Cemari Raja Ampat Dua perusahaan pertambangan nikel, PT GAG Nikel dan PT Kawei Sejahtera Mining, menjadi sorotan atas dugaan mencemari alam Raja Ampat, Papua Barat Daya.",profil usaha nikel duga cemar raja ampat usaha tambang nikel pt gag nikel pt kawei sejahtera mining jadi sorot atas duga cari alam raja ampat papua barat daya,"['profil', 'usaha', 'nikel', 'duga', 'cemar', 'raja', 'ampat', 'usaha', 'tambang', 'nikel', 'pt', 'gag', 'nikel', 'pt', 'kawei', 'sejahtera', 'mining', 'jadi', 'sorot', 'atas', 'duga', 'cari', 'alam', 'raja', 'ampat', 'papua', 'barat', 'daya']"
